"id","pop","loc","city","X_id","state"
"27778",1336,"[ -120.638374 , 37.937246]","COPPEROPOLIS",95228,"CA"
"27779",141,"[ -120.852343 , 37.944771]","FARMINGTON",95230,"CA"
"27780",3673,"[ -121.282704 , 37.877982]","FRENCH CAMP",95231,"CA"
"27781",189,"[ -120.594546 , 38.351557]","GLENCOE",95232,"CA"
"27782",3656,"[ -121.074442 , 38.021869]","LINDEN",95236,"CA"
"27783",2847,"[ -121.135611 , 38.162436]","LOCKEFORD",95237,"CA"
"27784",42726,"[ -121.263034 , 38.123579]","LODI",95240,"CA"
"27785",20669,"[ -121.311814 , 38.132989]","LODI",95242,"CA"
"27786",3507,"[ -120.567705 , 38.328918]","MOKELUMNE HILL",95245,"CA"
"27787",2323,"[ -120.548137 , 38.220363]","MOUNTAIN RANCH",95246,"CA"
"27788",2691,"[ -120.461772 , 38.126896]","MURPHYS",95247,"CA"
"27789",3081,"[ -120.668703 , 38.186732]","SAN ANDREAS",95249,"CA"
"27790",200,"[ -120.467879 , 38.101472]","VALLECITO",95251,"CA"
"27791",7592,"[ -120.859742 , 38.154355]","VALLEY SPRINGS",95252,"CA"
"27792",1513,"[ -120.515862 , 38.406201]","WEST POINT",95255,"CA"
"27793",32,"[ -120.442356 , 38.384566]","WILSEYVILLE",95257,"CA"
"27794",2241,"[ -121.308632 , 38.155124]","WOODBRIDGE",95258,"CA"
"27795",24928,"[ -120.600837 , 37.353154]","ATWATER",95301,"CA"
"27796",1296,"[ -120.700152 , 37.452455]","BALLICO",95303,"CA"
"27797",1033,"[ -120.069017 , 37.441409]","CATHEYS VALLEY",95306,"CA"
"27798",29037,"[ -120.949936 , 37.588097]","CERES",95307,"CA"
"27799",15,"[ -120.406673 , 37.856829]","CHINESE CAMP",95309,"CA"
"27800",1512,"[ -120.405552 , 38.03975]","COLUMBIA",95310,"CA"
"27801",2384,"[ -119.985813 , 37.738642]","COULTERVILLE",95311,"CA"
"27802",1896,"[ -121.019893 , 37.438956]","CROWS LANDING",95313,"CA"
"27803",6151,"[ -120.775489 , 37.428629]","DELHI",95315,"CA"
"27804",5878,"[ -120.796474 , 37.538419]","DENAIR",95316,"CA"
"27805",1024,"[ -120.483235 , 37.13452]","EL NIDO",95317,"CA"
"27806",9405,"[ -120.990044 , 37.804428]","ESCALON",95320,"CA"
"27807",3616,"[ -120.191809 , 37.840899]","GROVELAND",95321,"CA"
"27808",6083,"[ -121.003965 , 37.242456]","GUSTINE",95322,"CA"
"27809",1405,"[ -120.71722 , 37.619989]","HICKMAN",95323,"CA"
"27810",6676,"[ -120.856144 , 37.408377]","HILMAR",95324,"CA"
"27811",49,"[ -120.226443 , 37.492226]","HORNITOS",95325,"CA"
"27812",6383,"[ -120.865281 , 37.594364]","HUGHSON",95326,"CA"
"27813",8359,"[ -120.494567 , 37.906544]","JAMESTOWN",95327,"CA"
"27814",1305,"[ -120.358131 , 37.678915]","LA GRANGE",95329,"CA"
"27815",8426,"[ -121.282652 , 37.820897]","LATHROP",95330,"CA"
"27816",1810,"[ -120.251737 , 37.234175]","LE GRAND",95333,"CA"
"27817",10994,"[ -120.716156 , 37.376168]","LIVINGSTON",95334,"CA"
"27818",201,"[ -120.001159 , 38.20336]","COLD SPRINGS",95335,"CA"
"27819",51728,"[ -121.21856 , 37.80875]","MANTECA",95336,"CA"
"27820",9323,"[ -119.892496 , 37.503918]","MARIPOSA",95338,"CA"
"27821",59918,"[ -120.461668 , 37.300724]","RED TOP",95340,"CA"
"27822",388,"[ -119.946548 , 37.571009]","MIDPINES",95345,"CA"
"27823",701,"[ -120.131762 , 38.105576]","MI WUK VILLAGE",95346,"CA"
"27824",19719,"[ -120.500897 , 37.326964]","MERCED",95348,"CA"
"27825",50618,"[ -121.011303 , 37.674649]","MODESTO",95350,"CA"
"27826",69275,"[ -121.006033 , 37.625022]","MODESTO",95351,"CA"
"27827",26630,"[ -120.968323 , 37.644526]","MODESTO",95354,"CA"
"27828",43734,"[ -120.954658 , 37.673515]","MODESTO",95355,"CA"
"27829",26202,"[ -121.027051 , 37.699431]","MODESTO",95356,"CA"
"27830",5313,"[ -121.025943 , 37.317591]","NEWMAN",95360,"CA"
"27831",20919,"[ -120.849474 , 37.775323]","KNIGHTS FERRY",95361,"CA"
"27832",13437,"[ -121.140732 , 37.490592]","PATTERSON",95363,"CA"
"27833",13,"[ -119.865195 , 38.341062]","PINECREST",95364,"CA"
"27834",10879,"[ -121.122909 , 37.753286]","RIPON",95366,"CA"
"27835",9732,"[ -120.943019 , 37.732809]","RIVERBANK",95367,"CA"
"27836",3255,"[ -121.090484 , 37.70713]","SALIDA",95368,"CA"
"27837",1335,"[ -120.481615 , 37.514359]","SNELLING",95369,"CA"
"27838",23398,"[ -120.338498 , 37.995692]","SONORA",95370,"CA"
"27839",1566,"[ -120.259892 , 37.992794]","SOULSBYVILLE",95372,"CA"
"27840",1564,"[ -120.869856 , 37.32575]","STEVINSON",95374,"CA"
"27841",47291,"[ -121.419723 , 37.742116]","TRACY",95376,"CA"
"27842",3402,"[ -120.237496 , 37.971339]","TUOLUMNE",95379,"CA"
"27843",50025,"[ -120.850511 , 37.503605]","TURLOCK",95380,"CA"
"27844",5133,"[ -120.2155 , 38.044722]","TWAIN HARTE",95383,"CA"
"27845",6505,"[ -120.753862 , 37.650988]","WATERFORD",95386,"CA"
"27846",10362,"[ -120.6132 , 37.39233]","WINTON",95388,"CA"
"27847",30549,"[ -122.751722 , 38.443123]","SANTA ROSA",95401,"CA"
"27848",30874,"[ -122.748528 , 38.477273]","SANTA ROSA",95403,"CA"
"27849",31216,"[ -122.689524 , 38.449556]","SANTA ROSA",95404,"CA"
"27850",20776,"[ -122.66988 , 38.438279]","SANTA ROSA",95405,"CA"
"27851",22086,"[ -122.727896 , 38.410462]","SANTA ROSA",95407,"CA"
"27852",22897,"[ -122.642125 , 38.461242]","SANTA ROSA",95409,"CA"
"27853",869,"[ -123.721366 , 39.215934]","ALBION",95410,"CA"
"27854",24,"[ -123.314214 , 38.714485]","ANNAPOLIS",95412,"CA"
"27855",1744,"[ -123.401954 , 39.035007]","BOONVILLE",95415,"CA"
"27856",708,"[ -123.554982 , 39.700531]","BRANSCOMB",95417,"CA"
"27857",349,"[ -123.798489 , 39.365102]","CASPAR",95420,"CA"
"27858",2367,"[ -123.182896 , 38.566335]","CAZADERO",95421,"CA"
"27859",12157,"[ -122.636089 , 38.957138]","CLEARLAKE",95422,"CA"
"27860",3400,"[ -122.66873 , 39.034838]","CLEARLAKE OAKS",95423,"CA"
"27861",7695,"[ -123.011725 , 38.799396]","CLOVERDALE",95425,"CA"
"27862",538,"[ -123.585652 , 39.249919]","COMPTCHE",95427,"CA"
"27863",2182,"[ -123.215015 , 39.801864]","COVELO",95428,"CA"
"27864",14,"[ -123.298294 , 39.709298]","DOS RIOS",95429,"CA"
"27865",199,"[ -123.723961 , 39.160402]","ELK",95432,"CA"
"27866",7252,"[ -122.896683 , 38.489442]","FORESTVILLE",95436,"CA"
"27867",13535,"[ -123.78835 , 39.437452]","FORT BRAGG",95437,"CA"
"27868",569,"[ -122.77608 , 38.494732]","FULTON",95439,"CA"
"27869",2716,"[ -122.888921 , 38.700398]","GEYSERVILLE",95441,"CA"
"27870",5055,"[ -122.521002 , 38.362538]","GLEN ELLEN",95442,"CA"
"27871",94,"[ -122.522035 , 38.99008]","GLENHAVEN",95443,"CA"
"27872",259,"[ -122.866766 , 38.434971]","GRATON",95444,"CA"
"27873",1806,"[ -123.553975 , 38.803619]","GUALALA",95445,"CA"
"27874",5060,"[ -122.994416 , 38.509573]","GUERNEVILLE",95446,"CA"
"27875",16884,"[ -122.856529 , 38.61553]","HEALDSBURG",95448,"CA"
"27876",1648,"[ -123.116956 , 38.972056]","HOPLAND",95449,"CA"
"27877",156,"[ -123.135379 , 38.474093]","JENNER",95450,"CA"
"27878",10064,"[ -122.781707 , 38.946164]","KELSEYVILLE",95451,"CA"
"27879",1411,"[ -122.554679 , 38.416794]","KENWOOD",95452,"CA"
"27880",10351,"[ -122.915082 , 39.055147]","LAKEPORT",95453,"CA"
"27881",1815,"[ -123.486862 , 39.667811]","LAYTONVILLE",95454,"CA"
"27882",1119,"[ -123.753089 , 39.271042]","LITTLERIVER",95456,"CA"
"27883",4880,"[ -122.575426 , 38.860682]","LOWER LAKE",95457,"CA"
"27884",2330,"[ -122.785125 , 39.083393]","LUCERNE",95458,"CA"
"27885",453,"[ -123.670962 , 38.992088]","MANCHESTER",95459,"CA"
"27886",1876,"[ -123.78846 , 39.323212]","MENDOCINO",95460,"CA"
"27887",2863,"[ -122.64352 , 38.782504]","MIDDLETOWN",95461,"CA"
"27888",1999,"[ -123.00447 , 38.462668]","RUSSIAN RIVER MD",95462,"CA"
"27889",2374,"[ -122.842409 , 39.122341]","NICE",95464,"CA"
"27890",2094,"[ -122.988194 , 38.396911]","OCCIDENTAL",95465,"CA"
"27891",498,"[ -123.538218 , 39.120005]","PHILO",95466,"CA"
"27892",1129,"[ -123.660756 , 38.915264]","POINT ARENA",95468,"CA"
"27893",1970,"[ -123.104181 , 39.329639]","POTTER VALLEY",95469,"CA"
"27894",5328,"[ -123.213289 , 39.269446]","REDWOOD VALLEY",95470,"CA"
"27895",27943,"[ -122.838503 , 38.391543]","FREESTONE",95472,"CA"
"27896",30443,"[ -122.472843 , 38.295659]","SONOMA",95476,"CA"
"27897",28165,"[ -123.200692 , 39.151917]","UKIAH",95482,"CA"
"27898",1771,"[ -122.896114 , 39.160829]","UPPER LAKE",95485,"CA"
"27899",369,"[ -123.76426 , 39.644059]","WESTPORT",95488,"CA"
"27900",12864,"[ -123.350271 , 39.411426]","WILLITS",95490,"CA"
"27901",13717,"[ -122.804375 , 38.543182]","WINDSOR",95492,"CA"
"27902",300,"[ -122.97105 , 39.182118]","WITTER SPRINGS",95493,"CA"
"27903",173,"[ -123.233867 , 38.908945]","YORKVILLE",95494,"CA"
"27904",576,"[ -123.467486 , 38.725627]","THE SEA RANCH",95497,"CA"
"27905",45720,"[ -124.155892 , 40.776237]","EUREKA",95501,"CA"
"27906",32283,"[ -124.081069 , 40.904901]","MC KINLEYVILLE",95521,"CA"
"27907",1744,"[ -124.027305 , 40.822381]","BAYSIDE",95524,"CA"
"27908",328,"[ -123.896696 , 40.928701]","BLUE LAKE",95525,"CA"
"27909",1076,"[ -123.549351 , 40.468566]","RUTH",95526,"CA"
"27910",478,"[ -123.461248 , 40.772238]","BURNT RANCH",95527,"CA"
"27911",1054,"[ -123.974287 , 40.507027]","CARLOTTA",95528,"CA"
"27912",19400,"[ -124.178448 , 41.785402]","CRESCENT CITY",95531,"CA"
"27913",2942,"[ -124.252268 , 40.574488]","FERNDALE",95536,"CA"
"27914",10727,"[ -124.140654 , 40.584931]","FORTUNA",95540,"CA"
"27915",658,"[ -123.912467 , 41.862768]","GASQUET",95543,"CA"
"27916",2702,"[ -123.692754 , 41.105937]","HOOPA",95546,"CA"
"27917",919,"[ -124.084489 , 40.549576]","HYDESVILLE",95547,"CA"
"27918",1390,"[ -124.033907 , 41.542075]","KLAMATH",95548,"CA"
"27919",265,"[ -123.946421 , 40.71262]","KNEELAND",95549,"CA"
"27920",187,"[ -123.859413 , 40.824369]","KORBEL",95550,"CA"
"27921",1244,"[ -124.228826 , 40.6531]","LOLETA",95551,"CA"
"27922",6,"[ -123.413994 , 40.352352]","MAD RIVER",95552,"CA"
"27923",3791,"[ -123.822713 , 40.194758]","MYERS FLAT",95554,"CA"
"27924",314,"[ -124.050319 , 41.30724]","ORICK",95555,"CA"
"27925",619,"[ -123.529564 , 41.318092]","ORLEANS",95556,"CA"
"27926",347,"[ -124.251236 , 40.300558]","PETROLIA",95558,"CA"
"27927",148,"[ -123.844194 , 40.110081]","REDWAY",95560,"CA"
"27928",4066,"[ -124.104386 , 40.495147]","RIO DELL",95562,"CA"
"27929",903,"[ -123.547833 , 40.89095]","SALYER",95563,"CA"
"27930",527,"[ -124.193571 , 40.803712]","SAMOA",95564,"CA"
"27931",321,"[ -124.039074 , 40.454665]","SCOTIA",95565,"CA"
"27932",2012,"[ -124.166115 , 41.936218]","SMITH RIVER",95567,"CA"
"27933",195,"[ -123.475928 , 41.43304]","SOMES BAR",95568,"CA"
"27934",208,"[ -123.94205 , 40.406458]","REDCREST",95569,"CA"
"27935",3143,"[ -124.101253 , 41.087949]","WESTHAVEN",95570,"CA"
"27936",1503,"[ -123.631062 , 40.938894]","WILLOW CREEK",95573,"CA"
"27937",32535,"[ -121.084347 , 38.928311]","AUBURN",95603,"CA"
"27938",11611,"[ -121.526377 , 38.592424]","BRYTE",95605,"CA"
"27939",162,"[ -122.133391 , 38.739277]","BROOKS",95606,"CA"
"27940",175,"[ -122.100993 , 38.696964]","CAPAY",95607,"CA"
"27941",55815,"[ -121.328683 , 38.628393]","CARMICHAEL",95608,"CA"
"27942",41476,"[ -121.269211 , 38.694571]","CITRUS HEIGHTS",95610,"CA"
"27943",1501,"[ -121.556853 , 38.395963]","CLARKSBURG",95612,"CA"
"27944",2325,"[ -120.972963 , 38.903633]","COOL",95614,"CA"
"27945",958,"[ -121.554297 , 38.305756]","COURTLAND",95615,"CA"
"27946",52224,"[ -121.748495 , 38.554817]","DAVIS",95616,"CA"
"27947",1126,"[ -121.676722 , 38.542151]","EL MACERO",95618,"CA"
"27948",6747,"[ -120.836071 , 38.66302]","DIAMOND SPRINGS",95619,"CA"
"27949",14536,"[ -121.815825 , 38.458691]","LIBERTY FARMS",95620,"CA"
"27950",40540,"[ -121.307501 , 38.695155]","CITRUS HEIGHTS",95621,"CA"
"27951",23492,"[ -121.359914 , 38.412744]","ELK GROVE",95624,"CA"
"27952",6154,"[ -121.431038 , 38.716424]","ELVERTA",95626,"CA"
"27953",2118,"[ -122.021391 , 38.694191]","ESPARTO",95627,"CA"
"27954",40502,"[ -121.261065 , 38.655408]","FAIR OAKS",95628,"CA"
"27955",1147,"[ -120.715926 , 38.53141]","FIDDLETOWN",95629,"CA"
"27956",38587,"[ -121.140927 , 38.687885]","EL DORADO HILLS",95630,"CA"
"27957",4626,"[ -120.861127 , 39.00229]","FORESTHILL",95631,"CA"
"27958",14173,"[ -121.29383 , 38.269846]","GALT",95632,"CA"
"27959",3628,"[ -120.856672 , 38.866495]","GARDEN VALLEY",95633,"CA"
"27960",1634,"[ -120.793388 , 38.919892]","GEORGETOWN",95634,"CA"
"27961",226,"[ -120.916589 , 38.936234]","GREENWOOD",95635,"CA"
"27962",237,"[ -120.542508 , 38.628665]","GRIZZLY FLATS",95636,"CA"
"27963",198,"[ -122.189659 , 38.816568]","GUINDA",95637,"CA"
"27964",1009,"[ -121.158898 , 38.31282]","HERALD",95638,"CA"
"27965",8440,"[ -120.943265 , 38.351882]","IONE",95640,"CA"
"27966",2273,"[ -121.604858 , 38.155392]","ISLETON",95641,"CA"
"27967",5335,"[ -120.754877 , 38.357514]","JACKSON",95642,"CA"
"27968",531,"[ -120.824056 , 38.797636]","KELSEY",95643,"CA"
"27969",1907,"[ -121.720003 , 38.822032]","KNIGHTS LANDING",95645,"CA"
"27970",11935,"[ -121.295541 , 38.904035]","LINCOLN",95648,"CA"
"27971",12973,"[ -121.169826 , 38.80711]","LOOMIS",95650,"CA"
"27972",1832,"[ -120.928864 , 38.801712]","LOTUS",95651,"CA"
"27973",541,"[ -121.40311 , 38.655416]","MCCLELLAN AFB",95652,"CA"
"27974",523,"[ -121.972129 , 38.680164]","MADISON",95653,"CA"
"27975",4880,"[ -121.282394 , 38.549224]","MATHER AFB",95655,"CA"
"27976",5998,"[ -121.142616 , 38.872467]","NEWCASTLE",95658,"CA"
"27977",802,"[ -121.553043 , 38.882726]","TROWBRIDGE",95659,"CA"
"27978",42271,"[ -121.374913 , 38.68855]","NORTH HIGHLANDS",95660,"CA"
"27979",29157,"[ -121.233968 , 38.734612]","ROSEVILLE",95661,"CA"
"27980",31361,"[ -121.222902 , 38.682384]","ORANGEVALE",95662,"CA"
"27981",2048,"[ -121.179149 , 38.856654]","PENRYN",95663,"CA"
"27982",1152,"[ -121.029765 , 38.826312]","PILOT HILL",95664,"CA"
"27983",3066,"[ -120.643713 , 38.396783]","PINE GROVE",95665,"CA"
"27984",4797,"[ -120.531815 , 38.460271]","PIONEER",95666,"CA"
"27985",30563,"[ -120.804564 , 38.719479]","PLACERVILLE",95667,"CA"
"27986",1034,"[ -121.507967 , 38.787773]","PLEASANT GROVE",95668,"CA"
"27987",969,"[ -120.870258 , 38.48811]","PLYMOUTH",95669,"CA"
"27988",42461,"[ -121.289434 , 38.601897]","GOLD RIVER",95670,"CA"
"27989",2987,"[ -120.994526 , 38.719353]","RESCUE",95672,"CA"
"27990",12756,"[ -121.445152 , 38.689311]","RIO LINDA",95673,"CA"
"27991",1102,"[ -121.505305 , 38.960998]","RIO OSO",95674,"CA"
"27992",19125,"[ -121.243406 , 38.791898]","ROCKLIN",95677,"CA"
"27993",28285,"[ -121.302801 , 38.750895]","ROSEVILLE",95678,"CA"
"27994",228,"[ -122.253738 , 38.8762]","RUMSEY",95679,"CA"
"27995",1169,"[ -121.362062 , 38.99153]","SHERIDAN",95681,"CA"
"27996",20139,"[ -120.975925 , 38.665616]","CAMERON PARK",95682,"CA"
"27997",3035,"[ -121.094089 , 38.507475]","RANCHO MURIETA",95683,"CA"
"27998",2892,"[ -120.666306 , 38.607414]","SOMERSET",95684,"CA"
"27999",5677,"[ -120.785454 , 38.418569]","SUTTER CREEK",95685,"CA"
"28000",50280,"[ -121.962285 , 38.341915]","VACAVILLE",95687,"CA"
"28001",29052,"[ -121.989912 , 38.3812]","VACAVILLE",95688,"CA"
"28002",1004,"[ -120.617761 , 38.477319]","VOLCANO",95689,"CA"
"28003",1839,"[ -121.524849 , 38.236362]","WALNUT GROVE",95690,"CA"
"28004",17301,"[ -121.539671 , 38.567979]","WEST SACRAMENTO",95691,"CA"
"28005",2532,"[ -121.422126 , 39.019197]","WHEATLAND",95692,"CA"
"28006",4082,"[ -121.225656 , 38.412069]","WILTON",95693,"CA"
"28007",6253,"[ -121.974544 , 38.529462]","WINTERS",95694,"CA"
"28008",44587,"[ -121.77932 , 38.674294]","WOODLAND",95695,"CA"
"28009",317,"[ -121.90654 , 38.799896]","ZAMORA",95698,"CA"
"28010",751,"[ -120.773165 , 39.228032]","ALTA",95701,"CA"
"28011",1898,"[ -120.990511 , 38.995487]","APPLEGATE",95703,"CA"
"28012",4394,"[ -120.671979 , 38.744938]","CAMINO",95709,"CA"
"28013",7344,"[ -120.960163 , 39.076936]","IOWA HILL",95713,"CA"
"28014",533,"[ -120.826224 , 39.197788]","DUTCH FLAT",95714,"CA"
"28015",36,"[ -120.662902 , 39.286907]","EMIGRANT GAP",95715,"CA"
"28016",79,"[ -120.856909 , 39.175102]","GOLD RUN",95717,"CA"
"28017",159,"[ -120.25529 , 38.780036]","KYBURZ",95720,"CA"
"28018",17,"[ -120.070498 , 38.810254]","ECHO LAKE",95721,"CA"
"28019",3314,"[ -121.029155 , 39.003101]","MEADOW VISTA",95722,"CA"
"28020",316,"[ -120.400876 , 39.319566]","NORDEN",95724,"CA"
"28021",7722,"[ -120.585114 , 38.745581]","PACIFIC HOUSE",95726,"CA"
"28022",96,"[ -120.465493 , 39.338467]","SODA SPRINGS",95728,"CA"
"28023",0,"[ -120.128851 , 38.808615]","TWIN BRIDGES",95735,"CA"
"28024",186,"[ -121.204019 , 38.604313]","RANCHO CORDOVA",95742,"CA"
"28025",13455,"[ -121.430706 , 38.404238]","ELK GROVE",95758,"CA"
"28026",16414,"[ -121.489404 , 38.579792]","SACRAMENTO",95814,"CA"
"28027",23491,"[ -121.443543 , 38.613303]","SACRAMENTO",95815,"CA"
"28028",16211,"[ -121.46753 , 38.572788]","SACRAMENTO",95816,"CA"
"28029",15767,"[ -121.458324 , 38.549785]","SACRAMENTO",95817,"CA"
"28030",22214,"[ -121.492884 , 38.556778]","SACRAMENTO",95818,"CA"
"28031",18333,"[ -121.436634 , 38.568293]","SACRAMENTO",95819,"CA"
"28032",35354,"[ -121.445139 , 38.534694]","SACRAMENTO",95820,"CA"
"28033",33040,"[ -121.383807 , 38.623889]","SACRAMENTO",95821,"CA"
"28034",43943,"[ -121.493541 , 38.509139]","SACRAMENTO",95822,"CA"
"28035",55103,"[ -121.443846 , 38.479711]","SACRAMENTO",95823,"CA"
"28036",26507,"[ -121.441883 , 38.517843]","SACRAMENTO",95824,"CA"
"28037",27116,"[ -121.405677 , 38.589226]","SACRAMENTO",95825,"CA"
"28038",38107,"[ -121.369265 , 38.553868]","SACRAMENTO",95826,"CA"
"28039",19471,"[ -121.328593 , 38.56623]","SACRAMENTO",95827,"CA"
"28040",43489,"[ -121.401504 , 38.483718]","SACRAMENTO",95828,"CA"
"28041",4610,"[ -121.346631 , 38.472564]","SACRAMENTO",95829,"CA"
"28042",420,"[ -121.281453 , 38.476556]","SACRAMENTO",95830,"CA"
"28043",39369,"[ -121.529661 , 38.496226]","SACRAMENTO",95831,"CA"
"28044",7724,"[ -121.482967 , 38.475387]","SACRAMENTO",95832,"CA"
"28045",29150,"[ -121.494487 , 38.616993]","SACRAMENTO",95833,"CA"
"28046",6375,"[ -121.492052 , 38.633418]","SACRAMENTO",95834,"CA"
"28047",373,"[ -121.483444 , 38.662595]","SACRAMENTO",95835,"CA"
"28048",8,"[ -121.532259 , 38.707346]","SACRAMENTO",95836,"CA"
"28049",259,"[ -121.60297 , 38.681726]","SACRAMENTO",95837,"CA"
"28050",26996,"[ -121.44396 , 38.640566]","SACRAMENTO",95838,"CA"
"28051",21161,"[ -121.340608 , 38.662699]","SACRAMENTO",95841,"CA"
"28052",32169,"[ -121.35046 , 38.687385]","SACRAMENTO",95842,"CA"
"28053",25105,"[ -121.376889 , 38.587768]","SACRAMENTO",95864,"CA"
"28054",43785,"[ -121.522467 , 39.141653]","MARYSVILLE",95901,"CA"
"28055",0,"[ -120.727176 , 39.512698]","ALLEGHANY",95910,"CA"
"28056",3851,"[ -122.027405 , 39.013787]","ARBUCKLE",95912,"CA"
"28057",110,"[ -121.350499 , 39.424862]","BANGOR",95914,"CA"
"28058",32,"[ -121.325924 , 39.921746]","BELDEN",95915,"CA"
"28059",1285,"[ -121.385467 , 39.638394]","BERRY CREEK",95916,"CA"
"28060",2784,"[ -121.695873 , 39.414918]","BIGGS",95917,"CA"
"28061",1297,"[ -121.346482 , 39.284428]","BROWNS VALLEY",95918,"CA"
"28062",1013,"[ -121.261179 , 39.452534]","BROWNSVILLE",95919,"CA"
"28063",548,"[ -121.978046 , 39.456348]","BUTTE CITY",95920,"CA"
"28064",1090,"[ -121.023066 , 39.450784]","CAMPTONVILLE",95922,"CA"
"28065",39,"[ -121.156324 , 40.207958]","CANYONDAM",95923,"CA"
"28066",55269,"[ -121.851806 , 39.756466]","COHASSET",95926,"CA"
"28067",27452,"[ -121.81555 , 39.729523]","CHICO",95928,"CA"
"28068",7042,"[ -122.011563 , 39.21311]","COLUSA",95932,"CA"
"28069",189,"[ -120.881993 , 40.081915]","CRESCENT MILLS",95934,"CA"
"28070",1502,"[ -121.234386 , 39.371469]","DOBBINS",95935,"CA"
"28071",46,"[ -120.677767 , 39.570265]","DOWNIEVILLE",95936,"CA"
"28072",850,"[ -121.996577 , 38.893671]","DUNNIGAN",95937,"CA"
"28073",3327,"[ -121.791983 , 39.641599]","DURHAM",95938,"CA"
"28074",497,"[ -122.557244 , 39.598914]","ELK CREEK",95939,"CA"
"28075",517,"[ -121.213443 , 39.541712]","FORBESTOWN",95941,"CA"
"28076",91,"[ -121.500205 , 40.129931]","BUTTE MEADOWS",95942,"CA"
"28077",1090,"[ -122.038443 , 39.606871]","GLENN",95943,"CA"
"28078",377,"[ -120.820698 , 39.572891]","GOODYEARS BAR",95944,"CA"
"28079",21263,"[ -121.037401 , 39.207617]","GRASS VALLEY",95945,"CA"
"28080",7603,"[ -121.193519 , 39.218778]","PENN VALLEY",95946,"CA"
"28081",2690,"[ -120.927299 , 40.142404]","GREENVILLE",95947,"CA"
"28082",9499,"[ -121.689777 , 39.358855]","GRIDLEY",95948,"CA"
"28083",20973,"[ -121.069357 , 39.1029]","GRASS VALLEY",95949,"CA"
"28084",6800,"[ -121.66393 , 39.266904]","LIVE OAK",95953,"CA"
"28085",10009,"[ -121.597455 , 39.831728]","MAGALIA",95954,"CA"
"28086",1410,"[ -122.195161 , 39.292494]","MAXWELL",95955,"CA"
"28087",91,"[ -121.05629 , 39.918488]","MEADOW VALLEY",95956,"CA"
"28088",907,"[ -121.88138 , 39.116812]","MERIDIAN",95957,"CA"
"28089",16670,"[ -121.019634 , 39.275395]","NEVADA CITY",95959,"CA"
"28090",228,"[ -121.13498 , 39.354037]","NORTH SAN JUAN",95960,"CA"
"28091",6418,"[ -121.550059 , 39.089483]","OLIVEHURST",95961,"CA"
"28092",0,"[ -121.209229 , 39.314388]","OREGON HOUSE",95962,"CA"
"28093",14720,"[ -122.157885 , 39.744578]","ORLAND",95963,"CA"
"28094",16712,"[ -121.578396 , 39.532967]","PULGA",95965,"CA"
"28095",27286,"[ -121.502029 , 39.491448]","OROVILLE",95966,"CA"
"28096",1843,"[ -121.545389 , 39.436148]","PALERMO",95968,"CA"
"28097",26327,"[ -121.603097 , 39.759804]","PARADISE",95969,"CA"
"28098",563,"[ -122.030181 , 39.428313]","PRINCETON",95970,"CA"
"28099",6303,"[ -120.928493 , 39.940504]","QUINCY",95971,"CA"
"28100",260,"[ -121.336192 , 39.4059]","RACKERBY",95972,"CA"
"28101",1811,"[ -121.150856 , 39.228585]","ROUGH AND READY",95975,"CA"
"28102",807,"[ -121.266716 , 39.204305]","SMARTVILLE",95977,"CA"
"28103",683,"[ -122.517811 , 39.333652]","STONYFORD",95979,"CA"
"28104",242,"[ -121.074566 , 39.604136]","LA PORTE",95981,"CA"
"28105",3090,"[ -121.756527 , 39.168114]","SUTTER",95982,"CA"
"28106",177,"[ -120.801797 , 40.064911]","TAYLORSVILLE",95983,"CA"
"28107",211,"[ -121.150729 , 40.002769]","TWAIN",95984,"CA"
"28108",3094,"[ -122.162375 , 39.148855]","WILLIAMS",95987,"CA"
"28109",8034,"[ -122.199204 , 39.523751]","WILLOWS",95988,"CA"
"28110",30201,"[ -121.621599 , 39.128619]","YUBA CITY",95991,"CA"
"28111",19635,"[ -121.655168 , 39.128193]","YUBA CITY",95993,"CA"
"28112",30690,"[ -122.411627 , 40.560493]","REDDING",96001,"CA"
"28113",29008,"[ -122.333932 , 40.548586]","REDDING",96002,"CA"
"28114",30889,"[ -122.352962 , 40.627751]","REDDING",96003,"CA"
"28115",355,"[ -120.943193 , 41.21751]","ADIN",96006,"CA"
"28116",20309,"[ -122.328218 , 40.457432]","ANDERSON",96007,"CA"
"28117",1218,"[ -122.07245 , 40.740945]","BELLA VISTA",96008,"CA"
"28118",344,"[ -123.229006 , 40.74796]","BIG BAR",96010,"CA"
"28119",4666,"[ -121.655036 , 40.894927]","BURNEY",96013,"CA"
"28120",196,"[ -122.764046 , 41.383257]","CALLAHAN",96014,"CA"
"28121",424,"[ -120.921769 , 41.466358]","CANBY",96015,"CA"
"28122",566,"[ -121.524497 , 40.907832]","CASSEL",96016,"CA"
"28123",6405,"[ -122.365395 , 40.680262]","SHASTA LAKE",96019,"CA"
"28124",2361,"[ -121.227338 , 40.297457]","CHESTER",96020,"CA"
"28125",12436,"[ -122.195991 , 39.929566]","CORNING",96021,"CA"
"28126",9579,"[ -122.337463 , 40.369072]","COTTONWOOD",96022,"CA"
"28127",727,"[ -122.923867 , 40.634151]","DOUGLAS CITY",96024,"CA"
"28128",2683,"[ -122.273397 , 41.212439]","DUNSMUIR",96025,"CA"
